PitcherId,AutoPitchType,sum_ss,sum_whiff,sum_swing,sum_ip,sweet_spot_rate,whiff_rate,mean_velo,mean_vmov,mean_hmov,mean_spin,mean_ext,n
810036,Curveball,6,13,34,21,0.2857142857142857,0.38235294117647056,76.38187301886792,-2.4958162264150943,8.683037924528302,2471.239739056604,4.35219462264151,106
810038,Four-Seam,1,6,24,7,0.14285714285714285,0.25,91.13168258064516,20.028880322580644,10.656528387096774,2243.807995564516,6.34805935483871,62
810039,Changeup,3,4,19,15,0.2,0.21052631578947367,85.51338607594937,2.682869746835443,12.768453417721519,2519.478482544304,6.065926075949367,79
810039,Curveball,5,9,18,9,0.5555555555555556,0.5,77.3337134920635,2.932677142857143,14.134412222222222,2709.4997474285715,5.684980317460317,63
810039,Slider,3,9,26,15,0.2,0.34615384615384615,79.8493677,4.1132506,10.084075,2620.64568336,5.9396798,100
810052,Changeup,2,2,14,9,0.2222222222222222,0.14285714285714285,81.88052789473684,10.950657763157894,17.944123289473684,2135.980627460526,5.92078197368421,76
810052,Slider,5,23,46,21,0.23809523809523808,0.5,77.9310925,11.333087867647059,9.16434125,2541.5012366911765,5.446309117647059,136
810060,Four-Seam,5,5,21,15,0.3333333333333333,0.23809523809523808,90.10059350649351,18.777858181818182,8.626942207792208,2010.9573794675325,5.85793,77
810064,Changeup,6,5,23,17,0.35294117647058826,0.21739130434782608,86.03210304347826,8.908763913043478,17.124424057971016,1839.5202291014493,6.1017553623188405,69
810064,Four-Seam,13,29,71,32,0.40625,0.4084507042253521,92.81336157534247,18.969400342465754,10.152678801369863,2122.9025795689654,6.318501815068493,292
810064,Slider,3,8,20,10,0.3,0.4,82.2117988764045,5.712760898876405,7.993093932584269,2259.1342606741573,6.118037078651685,89
810065,Curveball,11,23,60,35,0.3142857142857143,0.38333333333333336,76.85945047169811,-11.521050094339623,15.448441556603774,2465.1643017783017,5.407868301886793,212
810065,Sinker,21,5,67,61,0.3442622950819672,0.07462686567164178,89.25584882653061,8.873261734693877,15.641392091836735,2134.270665122449,5.80886306122449,196
810072,Four-Seam,10,12,44,30,0.3333333333333333,0.2727272727272727,89.82531869565217,17.73785298136646,9.796098695652175,2370.0658741242237,6.023088447204969,161
810102,Changeup,17,70,133,62,0.27419354838709675,0.5263157894736842,75.67349058295964,4.544571950672646,16.872213139013454,2373.9381147219733,5.159999573991032,446
810102,Four-Seam,7,19,43,24,0.2916666666666667,0.4418604651162791,91.72196531914894,21.32563079787234,9.372078829787235,2269.662062569149,5.22369840425532,188
810104,Four-Seam,5,18,34,16,0.3125,0.5294117647058824,94.68611696969697,10.275988636363637,4.462287121212121,2409.2132209621213,4.913868181818182,132
810104,Slider,5,21,40,19,0.2631578947368421,0.525,87.89753949152542,1.1261839830508473,3.16990906779661,2542.7555327457626,4.711428389830508,118
810826,Four-Seam,12,10,49,38,0.3157894736842105,0.20408163265306123,91.94640267080746,17.746638260869567,7.948200372670808,2175.6556585341614,5.714455465838509,161
810826,Slider,8,13,25,12,0.6666666666666666,0.52,81.29059488888889,1.126316111111111,2.822322333333333,2125.3214436666667,5.795420222222222,90
810828,Curveball,7,8,20,12,0.5833333333333334,0.4,76.15352463917526,-6.420507422680412,12.119987216494845,2261.415361103093,5.370725567010309,97
810828,Four-Seam,4,11,35,24,0.16666666666666666,0.3142857142857143,89.70800551724138,17.04398572413793,4.3415743448275865,2465.8883462,6.141232413793103,145
810828,Slider,8,9,25,16,0.5,0.36,78.95463212121211,0.6425209090909091,10.82387287878788,2393.935837151515,5.352994696969697,66
810834,Changeup,5,14,31,17,0.29411764705882354,0.45161290322580644,82.77866869230769,7.410536846153846,17.57677946153846,2115.2696482846154,6.003547384615384,130
810834,Sinker,8,6,23,17,0.47058823529411764,0.2608695652173913,88.26444736111111,7.5019744444444445,16.654576805555557,2181.1152216111113,6.101446388888889,72
810837,Curveball,2,6,18,9,0.2222222222222222,0.3333333333333333,80.39168605263158,-9.724042763157895,6.909055263157895,2209.5141155394736,5.792578815789474,76
810837,Four-Seam,12,8,35,20,0.6,0.22857142857142856,89.8540035,19.818798375,11.7666796875,2167.28387088125,6.1086726875,160
810837,Slider,3,6,19,6,0.5,0.3157894736842105,80.53934266666667,0.42228716666666666,5.106667666666667,2154.69721735,5.759013833333333,60
810840,Slider,8,33,70,32,0.25,0.4714285714285714,84.4695535,2.287838136363636,7.305999272727273,2564.768755568182,5.202407227272727,220
